timestamp_sec_floor,timestamp,/electrical/temp_sensors/in.inlet_temp,/electrical/temp_sensors/out.outlet_temp
1761090516,10/21/25 | 07:48:36 PM,,19.790000915527344
1761090517,10/21/25 | 07:48:37 PM,,19.860000610351562
1761090518,10/21/25 | 07:48:38 PM,,19.639999389648438
1761090519,10/21/25 | 07:48:39 PM,,19.729999542236328
1761090520,10/21/25 | 07:48:40 PM,,19.239999771118164
1761090521,10/21/25 | 07:48:41 PM,,20.15999984741211
1761090522,10/21/25 | 07:48:42 PM,,19.940000534057617
1761090523,10/21/25 | 07:48:43 PM,,20.100000381469727
1761090524,10/21/25 | 07:48:44 PM,,19.8799991607666
1761090525,10/21/25 | 07:48:45 PM,,20.139999389648438
1761090526,10/21/25 | 07:48:46 PM,,22.889999389648438
1761090527,10/21/25 | 07:48:47 PM,,18.389999389648438
1761090528,10/21/25 | 07:48:48 PM,,19.309999465942383
1761090529,10/21/25 | 07:48:49 PM,,19.65999984741211
1761090530,10/21/25 | 07:48:50 PM,,19.59000015258789
1761090531,10/21/25 | 07:48:51 PM,,19.729999542236328
1761090532,10/21/25 | 07:48:52 PM,,20.649999618530273
1761090533,10/21/25 | 07:48:53 PM,,19.729999542236328
1761090534,10/21/25 | 07:48:54 PM,,20.1200008392334
1761090535,10/21/25 | 07:48:55 PM,,19.59000015258789
1761090536,10/21/25 | 07:48:56 PM,,19.790000915527344
1761090537,10/21/25 | 07:48:57 PM,,19.940000534057617
1761090538,10/21/25 | 07:48:58 PM,,19.860000610351562
1761090539,10/21/25 | 07:48:59 PM,,19.530000686645508
1761090540,10/21/25 | 07:49:00 PM,,19.700000762939453
1761090541,10/21/25 | 07:49:01 PM,,20.139999389648438
1761090542,10/21/25 | 07:49:02 PM,,19.290000915527344
1761090543,10/21/25 | 07:49:03 PM,,18.170000076293945
1761090544,10/21/25 | 07:49:04 PM,,20.31999969482422
1761090545,10/21/25 | 07:49:05 PM,,19.049999237060547
1761090546,10/21/25 | 07:49:06 PM,,20.15999984741211
1761090547,10/21/25 | 07:49:07 PM,,19.59000015258789
1761090548,10/21/25 | 07:49:08 PM,,20.15999984741211
1761090549,10/21/25 | 07:49:09 PM,,19.399999618530273
1761090550,10/21/25 | 07:49:10 PM,,19.940000534057617
1761090551,10/21/25 | 07:49:11 PM,,20.079999923706055
1761090552,10/21/25 | 07:49:12 PM,,19.700000762939453
1761090553,10/21/25 | 07:49:13 PM,,19.790000915527344
1761090554,10/21/25 | 07:49:14 PM,,19.700000762939453
1761090555,10/21/25 | 07:49:15 PM,,20.209999084472656
1761090556,10/21/25 | 07:49:16 PM,,19.969999313354492
1761090557,10/21/25 | 07:49:17 PM,,18.6299991607666
1761090558,10/21/25 | 07:49:18 PM,,16.950000762939453
1761090559,10/21/25 | 07:49:19 PM,,24.459999084472656
1761090560,10/21/25 | 07:49:20 PM,,20.860000610351562
1761090561,10/21/25 | 07:49:21 PM,,19.8799991607666
1761090562,10/21/25 | 07:49:22 PM,,22.18000030517578
1761090563,10/21/25 | 07:49:23 PM,,17.6299991607666
1761090564,10/21/25 | 07:49:24 PM,,21.1299991607666
1761090565,10/21/25 | 07:49:25 PM,,19.309999465942383
1761090566,10/21/25 | 07:49:26 PM,,18.059999465942383
1761090567,10/21/25 | 07:49:27 PM,,19.729999542236328
1761090568,10/21/25 | 07:49:28 PM,,19.420000076293945
1761090569,10/21/25 | 07:49:29 PM,,20.15999984741211
1761090570,10/21/25 | 07:49:30 PM,,20.15999984741211
1761090571,10/21/25 | 07:49:31 PM,,19.989999771118164
1761090572,10/21/25 | 07:49:32 PM,,19.84000015258789
1761090573,10/21/25 | 07:49:33 PM,,20.010000228881836
1761090574,10/21/25 | 07:49:34 PM,,19.729999542236328
1761090575,10/21/25 | 07:49:35 PM,,19.729999542236328
1761090576,10/21/25 | 07:49:36 PM,,19.729999542236328
1761090577,10/21/25 | 07:49:37 PM,,19.700000762939453
1761090578,10/21/25 | 07:49:38 PM,,20.079999923706055
1761090579,10/21/25 | 07:49:39 PM,,19.770000457763672
1761090580,10/21/25 | 07:49:40 PM,,19.75
1761090581,10/21/25 | 07:49:41 PM,,19.940000534057617
1761090582,10/21/25 | 07:49:42 PM,,20.079999923706055
1761090583,10/21/25 | 07:49:43 PM,,19.729999542236328
1761090584,10/21/25 | 07:49:44 PM,,19.940000534057617
1761090585,10/21/25 | 07:49:45 PM,,19.75
1761090586,10/21/25 | 07:49:46 PM,,19.329999923706055
1761090587,10/21/25 | 07:49:47 PM,,19.030000686645508
1761090588,10/21/25 | 07:49:48 PM,,19.15999984741211
1761090589,10/21/25 | 07:49:49 PM,,20.469999313354492
1761090590,10/21/25 | 07:49:50 PM,,17.469999313354492
1761090591,10/21/25 | 07:49:51 PM,,19.84000015258789
1761090592,10/21/25 | 07:49:52 PM,,19.139999389648438
1761090593,10/21/25 | 07:49:53 PM,,19.8799991607666
1761090594,10/21/25 | 07:49:54 PM,,19.68000030517578
1761090595,10/21/25 | 07:49:55 PM,,20.43000030517578
1761090596,10/21/25 | 07:49:56 PM,,19.729999542236328
1761090597,10/21/25 | 07:49:57 PM,,17.31999969482422
1761090598,10/21/25 | 07:49:58 PM,,17.649999618530273
1761090599,10/21/25 | 07:49:59 PM,,21.5
1761090600,10/21/25 | 07:50:00 PM,,20.360000610351562
1761090601,10/21/25 | 07:50:01 PM,,19.6200008392334
1761090602,10/21/25 | 07:50:02 PM,,20.559999465942383
1761090603,10/21/25 | 07:50:03 PM,,20.190000534057617
1761090604,10/21/25 | 07:50:04 PM,,21.790000915527344
1761090605,10/21/25 | 07:50:05 PM,,20.489999771118164
1761090606,10/21/25 | 07:50:06 PM,,20.079999923706055
1761090607,10/21/25 | 07:50:07 PM,,13.729999542236328
1761090608,10/21/25 | 07:50:08 PM,,17.90999984741211
1761090609,10/21/25 | 07:50:09 PM,,15.520000457763672
1761090610,10/21/25 | 07:50:10 PM,,18.0
1761090611,10/21/25 | 07:50:11 PM,,23.110000610351562
1761090612,10/21/25 | 07:50:12 PM,,17.950000762939453
1761090613,10/21/25 | 07:50:13 PM,,18.920000076293945
1761090614,10/21/25 | 07:50:14 PM,,20.229999542236328
1761090615,10/21/25 | 07:50:15 PM,,18.459999084472656
1761090616,10/21/25 | 07:50:16 PM,,20.139999389648438
1761090617,10/21/25 | 07:50:17 PM,,20.889999389648438
1761090618,10/21/25 | 07:50:18 PM,,19.940000534057617
1761090619,10/21/25 | 07:50:19 PM,,19.65999984741211
1761090620,10/21/25 | 07:50:20 PM,,20.399999618530273
1761090621,10/21/25 | 07:50:21 PM,,19.8799991607666
1761090622,10/21/25 | 07:50:22 PM,,20.1200008392334
1761090623,10/21/25 | 07:50:23 PM,,19.8799991607666
1761090624,10/21/25 | 07:50:24 PM,,19.729999542236328
1761090729,10/21/25 | 07:52:09 PM,29.010000228881836,
1761090730,10/21/25 | 07:52:10 PM,28.899999618530273,
1761090731,10/21/25 | 07:52:11 PM,29.1200008392334,
1761090732,10/21/25 | 07:52:12 PM,28.899999618530273,
1761090733,10/21/25 | 07:52:13 PM,28.899999618530273,
1761090734,10/21/25 | 07:52:14 PM,28.899999618530273,
1761090735,10/21/25 | 07:52:15 PM,28.559999465942383,
1761090736,10/21/25 | 07:52:16 PM,28.790000915527344,
1761090737,10/21/25 | 07:52:17 PM,28.229999542236328,
1761090738,10/21/25 | 07:52:18 PM,29.1200008392334,
1761090739,10/21/25 | 07:52:19 PM,28.1200008392334,
1761090740,10/21/25 | 07:52:20 PM,28.450000762939453,
1761090741,10/21/25 | 07:52:21 PM,28.450000762939453,
1761090742,10/21/25 | 07:52:22 PM,28.559999465942383,
1761090743,10/21/25 | 07:52:23 PM,28.450000762939453,
1761090744,10/21/25 | 07:52:24 PM,28.68000030517578,
1761090745,10/21/25 | 07:52:25 PM,29.56999969482422,
1761090746,10/21/25 | 07:52:26 PM,28.229999542236328,
1761090747,10/21/25 | 07:52:27 PM,28.450000762939453,
1761090748,10/21/25 | 07:52:28 PM,28.559999465942383,
1761090749,10/21/25 | 07:52:29 PM,28.229999542236328,
1761090750,10/21/25 | 07:52:30 PM,28.0,
1761090751,10/21/25 | 07:52:31 PM,27.889999389648438,
1761090752,10/21/25 | 07:52:32 PM,27.889999389648438,
1761090753,10/21/25 | 07:52:33 PM,28.0,
1761090754,10/21/25 | 07:52:34 PM,28.0,
1761090755,10/21/25 | 07:52:35 PM,28.0,
1761090756,10/21/25 | 07:52:36 PM,28.0,
1761090757,10/21/25 | 07:52:37 PM,27.889999389648438,
1761090758,10/21/25 | 07:52:38 PM,27.889999389648438,
1761090759,10/21/25 | 07:52:39 PM,27.889999389648438,
1761090760,10/21/25 | 07:52:40 PM,28.68000030517578,
1761090761,10/21/25 | 07:52:41 PM,29.229999542236328,
1761090762,10/21/25 | 07:52:42 PM,30.90999984741211,
1761090763,10/21/25 | 07:52:43 PM,32.130001068115234,
1761090764,10/21/25 | 07:52:44 PM,32.349998474121094,
1761090765,10/21/25 | 07:52:45 PM,33.130001068115234,
1761090766,10/21/25 | 07:52:46 PM,33.90999984741211,
1761090767,10/21/25 | 07:52:47 PM,34.13999938964844,
1761090768,10/21/25 | 07:52:48 PM,34.13999938964844,
1761090769,10/21/25 | 07:52:49 PM,34.689998626708984,
1761090770,10/21/25 | 07:52:50 PM,34.13999938964844,
1761090771,10/21/25 | 07:52:51 PM,34.36000061035156,
1761090772,10/21/25 | 07:52:52 PM,34.689998626708984,
1761090773,10/21/25 | 07:52:53 PM,34.58000183105469,
1761090774,10/21/25 | 07:52:54 PM,34.36000061035156,
1761090775,10/21/25 | 07:52:55 PM,34.13999938964844,
1761090776,10/21/25 | 07:52:56 PM,34.470001220703125,
1761090777,10/21/25 | 07:52:57 PM,34.029998779296875,
1761090778,10/21/25 | 07:52:58 PM,35.13999938964844,
1761090779,10/21/25 | 07:52:59 PM,33.25,
1761090780,10/21/25 | 07:53:00 PM,33.25,
1761090781,10/21/25 | 07:53:01 PM,33.36000061035156,
1761090782,10/21/25 | 07:53:02 PM,32.689998626708984,
1761090783,10/21/25 | 07:53:03 PM,32.470001220703125,
1761090784,10/21/25 | 07:53:04 PM,33.470001220703125,
1761090785,10/21/25 | 07:53:05 PM,34.029998779296875,
1761090786,10/21/25 | 07:53:06 PM,34.91999816894531,
1761090787,10/21/25 | 07:53:07 PM,35.810001373291016,
1761090788,10/21/25 | 07:53:08 PM,36.369998931884766,
1761090789,10/21/25 | 07:53:09 PM,36.70000076293945,
1761090790,10/21/25 | 07:53:10 PM,36.93000030517578,
1761090791,10/21/25 | 07:53:11 PM,36.369998931884766,
1761090792,10/21/25 | 07:53:12 PM,36.369998931884766,
1761090793,10/21/25 | 07:53:13 PM,35.25,
1761090794,10/21/25 | 07:53:14 PM,35.810001373291016,
1761090795,10/21/25 | 07:53:15 PM,35.59000015258789,
1761090796,10/21/25 | 07:53:16 PM,35.70000076293945,
1761090797,10/21/25 | 07:53:17 PM,35.029998779296875,
1761090798,10/21/25 | 07:53:18 PM,35.029998779296875,
1761090799,10/21/25 | 07:53:19 PM,33.689998626708984,
1761090800,10/21/25 | 07:53:20 PM,30.1299991607666,
1761090801,10/21/25 | 07:53:21 PM,34.25,
1761090802,10/21/25 | 07:53:22 PM,34.470001220703125,
1761090803,10/21/25 | 07:53:23 PM,33.90999984741211,
1761090804,10/21/25 | 07:53:24 PM,33.58000183105469,
1761090805,10/21/25 | 07:53:25 PM,33.689998626708984,
